baseline,stddev,threshold,reset_threshold,run_start_time,is_leader
775.0, 9.3, 975, 825, 2024-11-01T18:06:41.482495-04:00, 1
Muon Count,ADC,temperature_ADC,dt,t,t_wait,coinc
92573, 30247, 14755, 563, 49282101, 66, 0
92574, 6353, 14755, 1486, 49283587, 78, 0
92575, 3120, 14755, 113, 49283700, 84, 0
92576, 7057, 14755, 343, 49284043, 78, 0
92577, 28230, 14755, 407, 49284450, 67, 0
92578, 9250, 14755, 92, 49284542, 75, 0
92579, 1248, 14755, 324, 49284866, 93, 0
92580, 8866, 14755, 29, 49284895, 76, 0
92581, 1216, 14739, 1120, 49286015, 94, 0
92582, 6193, 14755, 751, 49286766, 79, 0
92583, 6321, 14755, 1374, 49288140, 79, 0
92584, 1440, 14755, 35, 49288175, 92, 0
92585, 20949, 14771, 655, 49288830, 70, 0
92586, 1360, 14771, 232, 49289062, 92, 0
92587, 19156, 14755, 1019, 49290081, 70, 0
92588, 10962, 14739, 1634, 49291715, 65, 1
92589, 1248, 14755, 1175, 49292890, 93, 0
92590, 4417, 14771, 839, 49293729, 82, 0
92591, 1104, 14755, 205, 49293934, 95, 0
92592, 43994, 14755, 623, 49294557, 63, 0
92593, 1328, 14755, 81, 49294638, 93, 0
92594, 18596, 14755, 897, 49295535, 71, 0
92595, 2176, 14755, 5, 49295540, 88, 0
92596, 1584, 14755, 130, 49295670, 90, 0
92597, 15091, 14771, 2022, 49297692, 60, 1
92598, 1920, 14755, 75, 49297767, 88, 0
92599, 2752, 14771, 99, 49297866, 86, 0
92600, 14467, 14771, 604, 49298470, 73, 0
92601, 6705, 14755, 212, 49298682, 78, 0
92602, 1520, 14739, 385, 49299067, 91, 0
92603, 4113, 14755, 711, 49299778, 82, 0
92604, 1056, 14755, 1675, 49301453, 96, 0
92605, 4481, 14755, 329, 49301782, 82, 0
92606, 3088, 14771, 733, 49302515, 85, 0
92607, 1344, 14771, 1812, 49304327, 92, 0
92608, 27910, 14755, 1122, 49305449, 53, 1
92609, 11042, 14787, 135, 49305584, 75, 0
92610, 1280, 14771, 96, 49305680, 93, 0
92611, 1056, 14787, 62, 49305742, 96, 0
92612, 28887, 14771, 541, 49306283, 53, 1
92613, 2096, 14771, 513, 49306796, 88, 0
92614, 7633, 14771, 1193, 49307989, 77, 0
92615, 18020, 14755, 1098, 49309087, 59, 1
92616, 1024, 14771, 408, 49309495, 97, 0
92617, 11826, 14771, 135, 49309630, 69, 0
92618, 2576, 14755, 138, 49309768, 86, 0
92619, 12130, 14771, 640, 49310408, 74, 0
92620, 1984, 14755, 504, 49310912, 88, 0
92621, 21797, 14755, 1468, 49312380, 69, 0
92622, 7377, 14771, 1292, 49313672, 69, 1
92623, 1424, 14755, 258, 49313930, 91, 0
92624, 10738, 14771, 1868, 49315798, 75, 0
92625, 976, 14771, 147, 49315945, 97, 0
92626, 3840, 14755, 179, 49316124, 83, 0
92627, 11362, 14755, 350, 49316474, 75, 0
92628, 1024, 14755, 201, 49316675, 96, 0
92629, 1600, 14771, 285, 49316960, 90, 0
92630, 2912, 14755, 1717, 49318677, 86, 0
92631, 1392, 14755, 19, 49318696, 92, 0
92632, 1552, 14755, 72, 49318768, 90, 0
92633, 14371, 14755, 505, 49319273, 61, 1
92634, 23397, 14771, 303, 49319576, 56, 1
92635, 3680, 14771, 110, 49319686, 83, 0
92636, 5137, 14755, 109, 49319795, 80, 0
92637, 6033, 14771, 472, 49320267, 79, 0
92638, 4353, 14755, 199, 49320466, 81, 0
92639, 14355, 14755, 395, 49320861, 72, 0
92640, 19972, 14755, 29, 49320890, 70, 0
92641, 26326, 14771, 1370, 49322260, 68, 0
92642, 12162, 14771, 2587, 49324847, 74, 0
92643, 976, 14755, 304, 49325151, 97, 0
92644, 6705, 14755, 1042, 49326193, 78, 0
92645, 2192, 14755, 677, 49326870, 88, 0
92646, 16708, 14755, 163, 49327033, 59, 1
92647, 4369, 14755, 546, 49327579, 82, 0
92648, 29527, 14755, 532, 49328111, 68, 0
92649, 3456, 14755, 337, 49328448, 84, 0
92650, 22677, 14771, 782, 49329230, 68, 0
92651, 5985, 14771, 147, 49329377, 80, 0
92652, 4161, 14771, 450, 49329827, 82, 0
92653, 1536, 14771, 2830, 49332657, 91, 0
92654, 30007, 14755, 896, 49333553, 67, 0
92655, 4449, 14755, 1220, 49334773, 82, 0
92656, 3728, 14771, 989, 49335762, 83, 0
92657, 1104, 14771, 556, 49336318, 95, 0
92658, 2064, 14755, 1094, 49337412, 88, 0
92659, 14403, 14787, 180, 49337592, 72, 0
92660, 3136, 14771, 263, 49337855, 84, 0
92661, 1168, 14771, 1424, 49339279, 94, 0
92662, 2528, 14771, 61, 49339340, 86, 0
92663, 3152, 14771, 988, 49340328, 84, 0
92664, 3072, 14771, 29, 49340357, 84, 0
92665, 3392, 14755, 1899, 49342256, 84, 0
92666, 1216, 14755, 447, 49342703, 94, 0
92667, 5505, 14771, 196, 49342899, 80, 0
92668, 19780, 14771, 747, 49343646, 57, 1
92669, 22805, 14771, 83, 49343729, 69, 0
92670, 9394, 14755, 357, 49344086, 75, 0
92671, 992, 14771, 1524, 49345610, 97, 0
92672, 10786, 14771, 771, 49346381, 75, 0
92673, 1120, 14771, 219, 49346600, 94, 0
92674, 5985, 14771, 235, 49346835, 80, 0
92675, 22629, 14755, 754, 49347589, 56, 1
92676, 4385, 14771, 993, 49348582, 81, 0
92677, 1872, 14771, 316, 49348898, 89, 0
92678, 28695, 14771, 689, 49349587, 67, 0
92679, 14371, 14771, 289, 49349876, 72, 1
92680, 11234, 14771, 1441, 49351317, 75, 0
92681, 28935, 14755, 31, 49351348, 67, 0
92682, 10018, 14771, 305, 49351653, 75, 0
92683, 7505, 14771, 905, 49352558, 78, 0
92684, 30407, 14771, 14, 49352572, 66, 0
92685, 2400, 14771, 561, 49353133, 86, 0
92686, 31927, 14771, 23, 49353156, 70, 0
92687, 20468, 14771, 45, 49353201, 69, 0
92688, 16676, 14755, 849, 49354050, 73, 0
92689, 4257, 14755, 464, 49354514, 82, 0
92690, 11938, 14771, 146, 49354660, 74, 0
92691, 14595, 14755, 180, 49354840, 72, 0
92692, 2352, 14771, 52, 49354892, 87, 0
92693, 16964, 14771, 164, 49355056, 59, 1
92694, 2272, 14771, 1512, 49356568, 86, 0
92695, 20116, 14771, 272, 49356840, 70, 0
92696, 22229, 14771, 740, 49357580, 69, 0
92697, 2464, 14755, 423, 49358003, 86, 0
92698, 1104, 14755, 18, 49358021, 95, 0
92699, 1376, 14771, 127, 49358148, 94, 0
92700, 1504, 14755, 845, 49358993, 91, 0
92701, 20645, 14771, 1428, 49360421, 58, 1
92702, 1040, 14771, 237, 49360658, 96, 0
92703, 1088, 14787, 598, 49361256, 95, 0
92704, 2608, 14771, 1310, 49362566, 85, 0
92705, 14739, 14771, 1386, 49363952, 72, 0
92706, 2336, 14771, 298, 49364250, 86, 0
92707, 12563, 14771, 871, 49365121, 74, 0
92708, 1632, 14771, 2190, 49367311, 90, 0
92709, 992, 14771, 470, 49367781, 97, 0
92710, 13683, 14771, 101, 49367882, 72, 0
92711, 16051, 14771, 660, 49368542, 71, 0
92712, 1168, 14771, 522, 49369064, 94, 0
92713, 3824, 14787, 857, 49369921, 82, 0
92714, 1408, 14771, 286, 49370207, 91, 0
92715, 21653, 14771, 1017, 49371224, 57, 1
92716, 1168, 14771, 11, 49371235, 94, 0
92717, 11586, 14771, 509, 49371744, 74, 0
92718, 19476, 14771, 1034, 49372778, 70, 0
92719, 21941, 14771, 60, 49372838, 69, 0
92720, 7057, 14755, 723, 49373561, 78, 0
92721, 4881, 14755, 519, 49374080, 81, 0
92722, 4673, 14771, 599, 49374679, 80, 0
92723, 19284, 14771, 179, 49374858, 71, 0
92724, 1248, 14771, 317, 49375175, 93, 0
92725, 28102, 14771, 688, 49375863, 53, 1
92726, 20677, 14771, 37, 49375900, 70, 0
92727, 31719, 14755, 335, 49376235, 66, 0
92728, 19796, 14771, 331, 49376566, 58, 1
92729, 6209, 14771, 329, 49376895, 79, 0
92730, 1504, 14771, 789, 49377684, 91, 0
92731, 1168, 14771, 768, 49378452, 94, 0
92732, 1024, 14771, 87, 49378539, 96, 0
92733, 976, 14771, 85, 49378624, 97, 0
92734, 20276, 14755, 139, 49378763, 70, 0
92735, 1872, 14771, 456, 49379219, 88, 0
92736, 1008, 14771, 924, 49380143, 97, 0
92737, 10114, 14771, 311, 49380454, 76, 0
92738, 40041, 14771, 402, 49380856, 49, 1
92739, 7809, 14771, 613, 49381469, 77, 0
92740, 14355, 14771, 1612, 49383081, 60, 1
92741, 1056, 14771, 205, 49383286, 94, 1
92742, 1024, 14771, 630, 49383916, 96, 0
92743, 1248, 14771, 914, 49384830, 94, 0
92744, 3648, 14771, 1329, 49386159, 83, 0
92745, 1104, 14739, 1197, 49387356, 95, 0
92746, 976, 14771, 520, 49387876, 97, 0
92747, 1216, 14755, 12, 49387888, 93, 0
92748, 1728, 14771, 185, 49388073, 89, 0
92749, 992, 14771, 69, 49388142, 97, 0
92750, 4273, 14755, 470, 49388612, 81, 0
92751, 19588, 14771, 647, 49389259, 70, 0
92752, 22085, 14771, 201, 49389460, 57, 1
92753, 15971, 14771, 88, 49389548, 72, 0
92754, 7361, 14771, 158, 49389706, 78, 0
92755, 23877, 14787, 513, 49390219, 69, 0
92756, 3632, 14787, 573, 49390792, 83, 0
92757, 2272, 14771, 74, 49390866, 87, 0
92758, 2256, 14771, 381, 49391247, 87, 0
92759, 1568, 14771, 1470, 49392717, 90, 0
92760, 4016, 14771, 371, 49393088, 82, 0
92761, 20468, 14771, 155, 49393243, 71, 0
92762, 4016, 14771, 272, 49393515, 83, 0
92763, 1120, 14787, 579, 49394094, 95, 0
92764, 1040, 14771, 799, 49394893, 97, 0
92765, 1168, 14771, 188, 49395081, 95, 0
92766, 1968, 14771, 799, 49395880, 88, 0
92767, 6625, 14787, 599, 49396479, 79, 0
92768, 1248, 14787, 47, 49396526, 93, 0
92769, 6545, 14771, 842, 49397368, 78, 0
92770, 13603, 14787, 5, 49397373, 61, 1
92771, 19956, 14771, 882, 49398255, 70, 0
92772, 2880, 14787, 131, 49398386, 85, 0
92773, 1296, 14771, 313, 49398699, 93, 0
92774, 1040, 14771, 520, 49399219, 96, 0
92775, 16660, 14771, 133, 49399352, 71, 0
92776, 17860, 14771, 422, 49399774, 58, 1
92777, 26006, 14787, 605, 49400379, 68, 0
92778, 25750, 14787, 381, 49400760, 54, 1
92779, 2272, 14787, 224, 49400984, 86, 0
92780, 4129, 14787, 1654, 49402638, 82, 0
92781, 2096, 14771, 49, 49402687, 88, 0
92782, 1248, 14771, 239, 49402926, 93, 0
92783, 1264, 14771, 942, 49403868, 93, 0
92784, 1504, 14771, 762, 49404630, 91, 0
92785, 2528, 14771, 497, 49405127, 86, 0
92786, 11410, 14771, 1768, 49406895, 63, 1
92787, 5393, 14771, 1670, 49408565, 79, 0
92788, 11874, 14787, 153, 49408718, 74, 0
92789, 11810, 14771, 2090, 49410808, 74, 0
92790, 23445, 14771, 294, 49411102, 69, 0
92791, 7969, 14787, 38, 49411140, 81, 0
92792, 2320, 14771, 317, 49411457, 86, 0
92793, 23461, 14771, 277, 49411734, 69, 0
92794, 3808, 14787, 111, 49411845, 83, 0
92795, 10946, 14787, 535, 49412380, 75, 0
92796, 5121, 14771, 303, 49412683, 81, 0
92797, 1472, 14771, 1787, 49414470, 91, 0
92798, 1072, 14787, 939, 49415409, 95, 0
92799, 15363, 14771, 288, 49415697, 72, 0
92800, 1168, 14771, 192, 49415889, 95, 0
92801, 20485, 14787, 504, 49416393, 70, 0
92802, 976, 14771, 545, 49416938, 97, 0
92803, 14355, 14787, 239, 49417177, 60, 1
92804, 1808, 14771, 1531, 49418708, 89, 0
92805, 25558, 14787, 353, 49419061, 67, 0
92806, 1440, 14787, 636, 49419697, 91, 0
92807, 1024, 14787, 194, 49419891, 96, 0
92808, 7281, 14771, 154, 49420045, 78, 0
92809, 19684, 14771, 137, 49420182, 70, 0
92810, 23765, 14771, 1678, 49421860, 55, 1
92811, 13859, 14771, 1083, 49422943, 73, 0
92812, 15235, 14787, 6484, 49429427, 60, 1
92813, 18116, 14771, 296, 49429723, 60, 1
92814, 8386, 14787, 220, 49429943, 77, 0
92815, 18836, 14787, 2857, 49432800, 70, 0
92816, 11410, 14771, 49, 49432849, 74, 0
92817, 4897, 14771, 135, 49432984, 81, 0
92818, 3088, 14771, 687, 49433671, 85, 0
92819, 30391, 14787, 367, 49434038, 53, 1
92820, 3296, 14787, 457, 49434495, 84, 0
92821, 1248, 14787, 724, 49435219, 93, 0
92822, 21301, 14787, 380, 49435599, 57, 1
92823, 5857, 14787, 1026, 49436625, 79, 0
92824, 16420, 14771, 520, 49437145, 72, 0
92825, 992, 14771, 1581, 49438726, 97, 0
92826, 2944, 14771, 333, 49439059, 84, 0
92827, 3312, 14787, 1699, 49440758, 84, 0
92828, 10194, 14771, 293, 49441051, 75, 0
92829, 15379, 14787, 763, 49441814, 60, 1
92830, 19108, 14787, 315, 49442129, 71, 0
92831, 28759, 14787, 807, 49442936, 53, 1
92832, 22341, 14787, 434, 49443370, 69, 0
92833, 1488, 14771, 188, 49443558, 91, 0
92834, 21733, 14771, 716, 49444274, 69, 0
92835, 1120, 14771, 533, 49444807, 94, 0
92836, 5617, 14787, 2354, 49447161, 80, 0
92837, 1200, 14771, 315, 49447476, 93, 0
92838, 1072, 14787, 723, 49448199, 96, 0
92839, 21829, 14771, 1362, 49449561, 69, 0
92840, 14867, 14771, 371, 49449932, 72, 0
92841, 1744, 14771, 59, 49449991, 89, 0
92842, 2848, 14771, 457, 49450448, 85, 0
92843, 16339, 14771, 5, 49450453, 60, 1
92844, 18532, 14771, 21, 49450474, 71, 0
92845, 6961, 14771, 689, 49451163, 78, 0
92846, 36905, 14771, 1060, 49452223, 65, 0
92847, 17828, 14771, 595, 49452818, 71, 0
92848, 13971, 14787, 1091, 49453909, 73, 0
92849, 15011, 14787, 456, 49454365, 73, 0
92850, 24405, 14787, 747, 49455112, 68, 0
92851, 12723, 14771, 626, 49455738, 63, 1
92852, 8962, 14787, 18, 49455756, 76, 0
92853, 1936, 14771, 1424, 49457180, 88, 0
92854, 1072, 14787, 409, 49457589, 95, 0
92855, 17492, 14787, 338, 49457927, 58, 1
92856, 15843, 14787, 335, 49458262, 72, 0
92857, 2512, 14787, 1382, 49459644, 86, 0
92858, 14659, 14787, 170, 49459814, 72, 0
92859, 1328, 14787, 249, 49460063, 90, 1
92860, 1072, 14771, 184, 49460247, 96, 0
92861, 24021, 14771, 397, 49460644, 68, 0
92862, 3024, 14787, 1016, 49461660, 85, 0
92863, 6529, 14787, 876, 49462536, 79, 0
92864, 19508, 14787, 466, 49463002, 70, 0
92865, 1296, 14787, 2396, 49465398, 92, 0
92866, 7105, 14787, 1415, 49466813, 78, 0
92867, 7761, 14771, 1669, 49468482, 68, 1
92868, 3744, 14787, 26, 49468508, 83, 0
92869, 20420, 14787, 132, 49468640, 69, 0
92870, 1216, 14787, 2012, 49470652, 93, 0
92871, 22725, 14787, 100, 49470752, 56, 1
92872, 1408, 14787, 833, 49471585, 92, 0
92873, 6865, 14771, 355, 49471940, 82, 0
92874, 992, 14787, 4377, 49476317, 96, 0
92875, 2368, 14787, 168, 49476485, 87, 0
92876, 19252, 14787, 223, 49476708, 70, 0
92877, 2048, 14787, 1204, 49477912, 88, 0
92878, 1088, 14787, 133, 49478045, 96, 0
92879, 24037, 14771, 453, 49478498, 68, 0
92880, 26118, 14787, 470, 49478968, 54, 1
92881, 15923, 14787, 947, 49479915, 71, 0
92882, 12819, 14787, 640, 49480555, 73, 0
92883, 1184, 14787, 1415, 49481970, 93, 0
92884, 2384, 14787, 456, 49482426, 86, 0
92885, 1280, 14787, 307, 49482733, 93, 0
92886, 1856, 14787, 430, 49483163, 89, 0
92887, 21653, 14787, 1230, 49484393, 56, 1
92888, 21157, 14787, 699, 49485092, 70, 0
92889, 7377, 14803, 329, 49485421, 77, 0
92890, 7281, 14787, 182, 49485603, 78, 0
92891, 7057, 14771, 703, 49486306, 78, 0
92892, 1072, 14787, 1145, 49487451, 95, 0
92893, 5617, 14787, 318, 49487769, 79, 0
92894, 1472, 14803, 966, 49488735, 91, 0
92895, 4289, 14771, 815, 49489550, 82, 0
92896, 1312, 14787, 66, 49489616, 93, 0
92897, 11602, 14787, 220, 49489836, 74, 0
92898, 5009, 14787, 737, 49490573, 81, 0
92899, 21365, 14787, 22, 49490595, 57, 1
92900, 2096, 14787, 1084, 49491679, 87, 0
92901, 27222, 14787, 2591, 49494270, 54, 1
92902, 1488, 14787, 935, 49495205, 91, 0
92903, 1360, 14787, 329, 49495534, 93, 0
92904, 2224, 14803, 151, 49495685, 86, 0
92905, 1168, 14787, 646, 49496331, 94, 0
92906, 1888, 14787, 699, 49497030, 88, 0
92907, 1504, 14787, 538, 49497568, 91, 0
92908, 2624, 14787, 362, 49497930, 85, 0
92909, 22501, 14787, 520, 49498450, 56, 1
92910, 2368, 14787, 575, 49499025, 87, 0
92911, 976, 14771, 441, 49499466, 97, 0
92912, 6225, 14787, 806, 49500272, 78, 0
92913, 6241, 14787, 583, 49500855, 79, 0
92914, 1088, 14787, 288, 49501143, 95, 0
92915, 2992, 14787, 1361, 49502504, 84, 0
92916, 23701, 14787, 577, 49503081, 56, 1
92917, 1568, 14787, 469, 49503550, 90, 0
92918, 19268, 14787, 306, 49503856, 70, 0
92919, 20741, 14787, 600, 49504456, 56, 1
92920, 50476, 14787, 257, 49504713, 46, 1
92921, 26886, 14787, 557, 49505270, 67, 0
92922, 17604, 14787, 1764, 49507034, 71, 0
92923, 3296, 14787, 2258, 49509292, 83, 0
92924, 27414, 14787, 2499, 49511791, 53, 1
92925, 4929, 14787, 730, 49512521, 81, 0
92926, 1024, 14771, 180, 49512701, 96, 0
92927, 28342, 14787, 573, 49513274, 54, 1
92928, 2400, 14787, 8, 49513282, 86, 0
92929, 22805, 14787, 398, 49513680, 69, 0
92930, 1024, 14787, 79, 49513759, 96, 0
92931, 13731, 14787, 9, 49513768, 73, 0
92932, 6465, 14787, 284, 49514052, 80, 0
92933, 14611, 14787, 716, 49514768, 72, 0
92934, 2688, 14787, 159, 49514927, 86, 0
92935, 4161, 14787, 223, 49515150, 82, 0
92936, 3152, 14787, 902, 49516052, 84, 0
92937, 1808, 14787, 1123, 49517175, 89, 0
92938, 4513, 14787, 1175, 49518350, 82, 0
92939, 1040, 14787, 1188, 49519538, 96, 0
92940, 2784, 14787, 71, 49519609, 85, 0
92941, 7841, 14787, 131, 49519740, 77, 0
92942, 4673, 14803, 478, 49520218, 81, 0
92943, 1376, 14787, 154, 49520372, 92, 0
92944, 5297, 14787, 423, 49520795, 80, 0
92945, 32599, 14787, 1710, 49522505, 65, 0
92946, 1200, 14787, 773, 49523278, 93, 0
92947, 5601, 14787, 320, 49523598, 80, 0
92948, 3296, 14787, 750, 49524348, 84, 0
92949, 21701, 14787, 928, 49525276, 58, 1
92950, 4177, 14787, 377, 49525653, 82, 0
92951, 5633, 14771, 68, 49525721, 80, 0
92952, 24790, 14787, 1951, 49527672, 68, 0
92953, 17684, 14787, 143, 49527815, 71, 0
92954, 1024, 14787, 2981, 49530796, 96, 0
92955, 9458, 14771, 102, 49530898, 76, 0
92956, 1600, 14787, 1761, 49532659, 90, 0
92957, 2208, 14787, 878, 49533537, 87, 0
92958, 17748, 14787, 1566, 49535103, 71, 0
92959, 7441, 14787, 530, 49535633, 77, 0
92960, 2064, 14787, 971, 49536604, 88, 0
92961, 5825, 14787, 1160, 49537764, 80, 0
92962, 8594, 14787, 479, 49538243, 77, 0
92963, 2752, 14787, 300, 49538543, 86, 0
92964, 23221, 14787, 538, 49539081, 57, 1
92965, 11778, 14803, 51, 49539132, 74, 0
92966, 2112, 14803, 245, 49539377, 88, 0
92967, 4016, 14771, 551, 49539928, 83, 0
92968, 3728, 14787, 1404, 49541332, 83, 0
92969, 7105, 14787, 225, 49541557, 78, 0
92970, 1280, 14803, 584, 49542141, 92, 0
92971, 17380, 14787, 116, 49542257, 59, 1
92972, 1296, 14803, 147, 49542404, 93, 0
92973, 2256, 14787, 18, 49542422, 87, 0
92974, 23717, 14787, 2419, 49544841, 69, 0
92975, 17652, 14787, 2566, 49547407, 71, 0
92976, 3824, 14787, 1054, 49548461, 83, 0
92977, 2224, 14787, 681, 49549142, 87, 0
92978, 31031, 14787, 569, 49549711, 51, 1
92979, 2512, 14771, 692, 49550403, 88, 0
92980, 1024, 14803, 326, 49550729, 96, 0
92981, 22597, 14787, 527, 49551256, 69, 0
92982, 4881, 14803, 574, 49551830, 81, 0
92983, 7041, 14787, 63, 49551893, 68, 1
92984, 2928, 14803, 118, 49552011, 84, 0
92985, 21525, 14787, 1725, 49553736, 70, 0
92986, 1776, 14803, 103, 49553839, 89, 0
92987, 19812, 14787, 881, 49554720, 70, 0
92988, 7313, 14787, 825, 49555545, 78, 0
92989, 1248, 14787, 620, 49556165, 92, 0
92990, 14547, 14787, 85, 49556250, 72, 0
92991, 1440, 14803, 425, 49556675, 91, 0
92992, 1920, 14803, 247, 49556922, 88, 0
92993, 10466, 14787, 222, 49557144, 75, 0
92994, 4913, 14787, 1398, 49558542, 81, 0
92995, 27462, 14803, 509, 49559051, 67, 0
92996, 4689, 14803, 1113, 49560164, 81, 0
92997, 35944, 14803, 42, 49560206, 65, 0
92998, 9426, 14803, 1511, 49561717, 75, 0
92999, 992, 14787, 545, 49562262, 97, 0
93000, 2992, 14803, 586, 49562848, 85, 0
93001, 3264, 14803, 1577, 49564425, 84, 0
93002, 21541, 14787, 90, 49564515, 69, 0
93003, 1712, 14787, 509, 49565024, 89, 0
93004, 21557, 14787, 1062, 49566086, 69, 0
93005, 20741, 14803, 71, 49566157, 69, 0
93006, 2752, 14787, 557, 49566714, 85, 0
93007, 992, 14787, 1175, 49567889, 96, 0
93008, 1200, 14803, 319, 49568208, 93, 0
93009, 9346, 14787, 642, 49568850, 75, 0
93010, 20468, 14787, 426, 49569276, 69, 0
93011, 14675, 14803, 148, 49569424, 72, 0
93012, 5025, 14803, 202, 49569626, 80, 0
93013, 15747, 14787, 33, 49569659, 72, 0
93014, 20148, 14803, 597, 49570256, 70, 0
93015, 2480, 14803, 1078, 49571334, 86, 0
93016, 2304, 14803, 621, 49571955, 87, 0
93017, 1712, 14803, 286, 49572241, 90, 0
93018, 1856, 14803, 243, 49572484, 88, 0
93019, 1248, 14803, 966, 49573450, 93, 0
93020, 35624, 14803, 46, 49573496, 65, 0
93021, 976, 14787, 277, 49573773, 97, 0
93022, 4689, 14803, 124, 49573897, 80, 0
93023, 3216, 14787, 452, 49574349, 84, 0
93024, 1984, 14787, 334, 49574683, 88, 0
93025, 2816, 14787, 587, 49575270, 86, 0
93026, 18820, 14803, 104, 49575374, 70, 0
93027, 2688, 14787, 1339, 49576713, 86, 0
93028, 42714, 14803, 35, 49576748, 48, 1
93029, 4625, 14819, 560, 49577308, 81, 0
93030, 4145, 14787, 119, 49577427, 82, 0
93031, 15523, 14803, 117, 49577544, 72, 0
93032, 11042, 14787, 1079, 49578623, 75, 0
93033, 6177, 14787, 874, 49579497, 79, 0
93034, 1680, 14803, 342, 49579839, 89, 0
93035, 1072, 14803, 50, 49579889, 94, 0
93036, 6657, 14803, 1920, 49581809, 78, 0
93037, 20276, 14803, 190, 49581999, 70, 0
93038, 1488, 14803, 153, 49582152, 91, 0
93039, 1456, 14787, 230, 49582382, 91, 0
93040, 3360, 14803, 172, 49582554, 84, 0
93041, 25654, 14803, 35, 49582589, 67, 0
93042, 21477, 14803, 541, 49583130, 56, 1
93043, 2128, 14803, 1284, 49584414, 88, 0
93044, 5537, 14803, 1398, 49585812, 80, 0
93045, 4753, 14803, 402, 49586214, 81, 0
93046, 22469, 14803, 1007, 49587221, 55, 1
93047, 18580, 14803, 633, 49587854, 58, 1
93048, 21589, 14803, 304, 49588158, 69, 0
93049, 31239, 14803, 1407, 49589565, 66, 0
93050, 12643, 14803, 980, 49590545, 73, 0
93051, 1104, 14803, 827, 49591372, 95, 0
93052, 1456, 14787, 717, 49592089, 92, 0
93053, 4769, 14803, 188, 49592277, 81, 0
93054, 1088, 14803, 2687, 49594964, 96, 0
93055, 30199, 14819, 276, 49595240, 66, 0
93056, 10914, 14803, 616, 49595856, 64, 1
93057, 1168, 14803, 390, 49596246, 94, 0
93058, 22581, 14803, 2011, 49598257, 69, 0
93059, 23621, 14803, 1073, 49599330, 69, 0
93060, 1664, 14787, 82, 49599412, 90, 0
93061, 1056, 14803, 2, 49599414, 93, 1
93062, 4385, 14803, 471, 49599885, 81, 0
93063, 3312, 14803, 474, 49600359, 75, 1
93064, 8834, 14803, 249, 49600608, 77, 0
93065, 7361, 14803, 1057, 49601665, 78, 0
93066, 4577, 14819, 134, 49601799, 82, 0
93067, 1488, 14803, 39, 49601838, 91, 0
93068, 1088, 14803, 456, 49602294, 95, 0
93069, 976, 14803, 198, 49602492, 97, 0
93070, 3296, 14803, 164, 49602656, 84, 0
93071, 1104, 14803, 382, 49603038, 95, 0
93072, 12643, 14803, 1290, 49604328, 73, 0
93073, 2176, 14819, 703, 49605031, 87, 0
93074, 3328, 14803, 641, 49605672, 83, 0
93075, 3424, 14803, 2324, 49607996, 83, 0
93076, 1280, 14803, 479, 49608475, 93, 0
93077, 5937, 14803, 304, 49608779, 79, 0
93078, 5793, 14803, 98, 49608877, 80, 0
93079, 18404, 14803, 140, 49609017, 58, 1
93080, 1328, 14819, 11, 49609028, 92, 0
93081, 1088, 14803, 246, 49609274, 95, 0
93082, 1264, 14803, 712, 49609986, 93, 0
93083, 1744, 14803, 458, 49610444, 89, 0
93084, 1664, 14819, 140, 49610584, 89, 0
93085, 15171, 14803, 473, 49611057, 60, 1
93086, 3520, 14803, 248, 49611305, 83, 0
93087, 3888, 14803, 883, 49612188, 82, 0
93088, 2208, 14819, 563, 49612751, 87, 0
93089, 5969, 14803, 1843, 49614594, 80, 0
93090, 7201, 14803, 8, 49614602, 78, 0
93091, 17620, 14803, 443, 49615045, 59, 1
93092, 4561, 14803, 709, 49615754, 81, 0
93093, 11474, 14803, 972, 49616726, 63, 1
93094, 17556, 14803, 322, 49617048, 71, 0
93095, 3040, 14803, 233, 49617281, 84, 0
93096, 3136, 14819, 1552, 49618833, 84, 0
93097, 1728, 14819, 959, 49619792, 89, 0
93098, 1184, 14819, 173, 49619965, 94, 0
93099, 21045, 14803, 199, 49620164, 59, 1
93100, 1424, 14803, 337, 49620501, 92, 0
93101, 8578, 14803, 929, 49621430, 66, 1
93102, 1040, 14819, 792, 49622222, 96, 0
93103, 6417, 14803, 893, 49623115, 79, 0
93104, 12114, 14803, 38, 49623153, 74, 0
93105, 16692, 14819, 954, 49624107, 59, 1
93106, 3232, 14803, 51, 49624158, 84, 0
93107, 1040, 14803, 219, 49624377, 96, 0
93108, 20885, 14803, 2686, 49627063, 70, 0
